commit 000000

Date:   2015-05-16-00-00
rustc: ./html5ever-2015-05-15
cargo rustc -- -Ztime-passes
   Compiling html5ever v0.0.0 (file:///root/benchmarks/html5ever-2015-05-15)
time: 0.022 	parsing
time: 0.007 	configuration 1
time: 0.000 	recursion limit
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.009 	macro loading
time: 0.001 	plugin loading
time: 0.000 	plugin registration
time: 1.059 	expansion
time: 0.004 	complete gated feature checking 1
time: 0.036 	configuration 2
time: 0.019 	maybe building test harness
time: 0.017 	prelude injection
time: 0.002 	checking that all macro invocations are gone
time: 0.004 	complete gated feature checking 2
time: 0.020 	assigning node ids and indexing ast
time: 0.002 	external crate/lib resolution
time: 0.004 	language item collection
time: 0.037 	resolution
time: 0.003 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.002 	looking for plugin registrar
time: 0.022 	region resolution
time: 0.002 	loop checking
time: 0.003 	static item recursion checking
time: 0.009 	type collecting
time: 0.004 	variance inference
time: 0.088 	coherence checking
time: 1.217 	type checking
time: 0.137 	const checking
time: 0.017 	privacy checking
time: 0.001 	stability index
time: 0.004 	intrinsic checking
time: 0.003 	effect checking
time: 0.054 	match checking
time: 0.012 	liveness checking
time: 0.158 	borrow checking
time: 0.092 	rvalue checking
time: 0.003 	reachability checking
time: 0.011 	death checking
time: 0.123 	stability checking
time: 0.000 	unused lib feature checking
time: 0.179 	lint checking
time: 0.000 	resolving dependency formats
time: 0.613 	translation
  time: 0.020 	llvm function passes
  time: 0.006 	llvm module passes
  time: 0.357 	codegen passes
  time: 0.002 	codegen passes
time: 0.440 	LLVM passes
time: 0.069 	linking
done
