commit 000000

Date:   2015-05-16-00-00
rustc: ./hyper.0.5.0
cargo rustc -- -Ztime-passes
   Compiling hyper v0.5.0 (file:///root/benchmarks/hyper.0.5.0)
time: 0.032 	parsing
time: 0.010 	configuration 1
time: 0.000 	recursion limit
time: 0.000 	gated macro checking
time: 0.000 	crate injection
time: 0.007 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.211 	expansion
time: 0.005 	complete gated feature checking 1
time: 0.036 	configuration 2
time: 0.015 	maybe building test harness
time: 0.012 	prelude injection
time: 0.001 	checking that all macro invocations are gone
time: 0.002 	complete gated feature checking 2
time: 0.013 	assigning node ids and indexing ast
time: 0.003 	external crate/lib resolution
time: 0.002 	language item collection
time: 0.035 	resolution
time: 0.002 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.001 	looking for plugin registrar
time: 0.008 	region resolution
time: 0.002 	loop checking
time: 0.001 	static item recursion checking
time: 0.012 	type collecting
time: 0.003 	variance inference
time: 0.097 	coherence checking
time: 1.114 	type checking
time: 0.133 	const checking
time: 0.011 	privacy checking
time: 0.000 	stability index
time: 0.004 	intrinsic checking
time: 0.002 	effect checking
time: 0.017 	match checking
time: 0.007 	liveness checking
time: 0.122 	borrow checking
time: 0.122 	rvalue checking
time: 0.003 	reachability checking
time: 0.008 	death checking
time: 0.209 	stability checking
time: 0.000 	unused lib feature checking
time: 0.250 	lint checking
time: 0.000 	resolving dependency formats
time: 2.971 	translation
  time: 0.100 	llvm function passes
  time: 0.045 	llvm module passes
  time: 2.007 	codegen passes
  time: 0.002 	codegen passes
time: 2.395 	LLVM passes
time: 0.198 	linking
done
