commit 000000

Date:   2015-04-08-00-00
rustc: ./rust-encoding.0.2.32
cargo rustc -- -Ztime-passes
   Compiling encoding v0.2.32 (file:///root/benchmarks/rust-encoding.0.2.32)
time: 0.020 	parsing
time: 0.000 	recursion limit
time: 0.000 	gated macro checking
time: 0.006 	configuration 1
time: 0.000 	crate injection
time: 0.007 	macro loading
time: 0.000 	plugin loading
time: 0.000 	plugin registration
time: 0.047 	expansion
time: 0.000 	complete gated feature checking 1
time: 0.008 	configuration 2
time: 0.004 	maybe building test harness
time: 0.004 	prelude injection
time: 0.000 	checking that all macro invocations are gone
time: 0.000 	complete gated feature checking 2
time: 0.004 	assigning node ids and indexing ast
time: 0.001 	external crate/lib resolution
time: 0.000 	language item collection
time: 0.014 	resolution
time: 0.000 	lifetime resolution
time: 0.000 	looking for entry point
time: 0.000 	looking for plugin registrar
time: 0.002 	region resolution
time: 0.000 	loop checking
time: 0.000 	static item recursion checking
time: 0.004 	type collecting
time: 0.000 	variance inference
time: 0.486 	coherence checking
time: 0.385 	type checking
time: 0.158 	const checking
time: 0.002 	privacy checking
time: 0.000 	stability index
time: 0.001 	intrinsic checking
time: 0.000 	effect checking
time: 0.022 	match checking
time: 0.002 	liveness checking
time: 0.139 	borrow checking
time: 0.073 	rvalue checking
time: 0.000 	reachability checking
time: 0.002 	death checking
time: 0.041 	stability checking
time: 0.000 	unused lib feature checking
time: 0.058 	lint checking
time: 0.000 	resolving dependency formats
time: 0.614 	translation
  time: 0.030 	llvm function passes
  time: 0.067 	llvm module passes
  time: 0.764 	codegen passes
  time: 0.000 	codegen passes
time: 0.942 	LLVM passes
time: 0.064 	linking
done
